id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28564940,Modern/Clean Apt - Glover Park/Georgetown,7739180,Kevin,,"Cathedral Heights, McLean Gardens, Glover Park",38.91747,-77.07319,Entire home/apt,129,3,157,2022-09-12,3.45,1,6,40,Hosted License: 5007242201000171
26955762,Capitol Hill #8-2 Intern & Student Housing B&B,146624030,Sireenat,,"Near Southeast, Navy Yard",38.87722,-76.98952,Shared room,29,1,9,2022-07-31,0.18,33,349,4,Exempt
28581396,Cozy and quiet 2bedrooms town house in Georgetown,215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91137,-77.06857,Entire home/apt,165,31,7,2018-11-25,0.14,3,0,0,
28584255,Cozy townhouse in Georgetown (Room A),215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91357,-77.06791,Private room,85,31,16,2018-11-15,0.33,3,0,0,
28584343,Cozy townhouse in Georgetown (Room B),215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91153,-77.07007,Private room,75,31,13,2018-11-12,0.27,3,0,0,
27813807,Charming Dupont Circle Rowhome,347943,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.91409,-77.03643,Entire home/apt,299,3,108,2022-08-21,2.20,2,5,24,Hosted License: 5007242201001682
26956067,"The RW Quiet City Retreat, 1 bedrm Suite (Private)",20323095,Dion & Lorenz,,"Woodridge, Fort Lincoln, Gateway",38.92365,-76.96437,Entire home/apt,99,2,25,2022-09-04,0.50,2,314,2,Hosted License: 5007242201001825
27879405,Apartment in Shaw/Logan circle-Sleep 8,9263895,Payam,,"Shaw, Logan Circle",38.90956,-77.01937,Entire home/apt,203,2,119,2022-09-10,2.47,4,38,20,Hosted License: 5007242201000534
26956333,Capitol Hill #8-3 Intern & Student Housing,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.8785,-76.98933,Shared room,25,1,27,2022-08-31,0.53,33,344,22,Exempt
27929757,Capitol Hill Apartment,1699911,Brandon,,"Union Station, Stanton Park, Kingman Park",38.89776,-76.97401,Entire home/apt,90,2,9,2022-09-09,6.92,1,113,9,Hosted License: 5007242201001963
28606289,Luxury Suite in the Heart of Capitol Hill,147252541,Brian,,"Capitol Hill, Lincoln Park",38.8913,-76.99474,Entire home/apt,326,31,144,2022-08-28,3.24,2,333,54,
28611202,"Entire House Shaw,Washington DC Sleep16",9263895,Payam,,"Shaw, Logan Circle",38.91036,-77.02131,Entire home/apt,873,2,0,,,4,37,0,Hosted License: 5007242201000534
26995160,Cozy studio in Brightwood/Takoma,3991758,Shannon,,"Takoma, Brightwood, Manor Park",38.97089,-77.03095,Entire home/apt,81,13,34,2022-04-27,0.69,2,128,6,Hosted License: 5007242201000454
